ID,Nome,Data de Nascimento,Nacionalidade,Matriculas,ECTS,Ano do Curso,Media Atual
2069,Gustavo Pires,17-02-2000,Portuguesa,3,125,3,11.80
2854,Alice Pires,21-02-2003,Brasileira,6,79,3,11.80
2633,Maria Julia Pires,17-12-1999,Portuguesa,4,139,1,19.10
2628,Enzo Gabriel Pires,21-02-1996,Guineense,2,30,1,13.70
1891,Camila Pires,29-11-1997,Portuguesa,2,30,1,16.00
2056,Maria Fernanda Pires,13-04-2002,Angolana,1,10,3,14.50
2689,Isabella Pires,13-07-1997,Portuguesa,4,139,3,15.40
2413,Maria Alice Pires,25-12-2002,Portuguesa,3,125,2,16.80
1454,Enzo Gabriel Pires,05-08-1996,Portuguesa,3,125,1,13.20
2610,Noah Pires,07-07-1993,Portuguesa,1,10,1,16.50
1664,Luigi Pires,25-05-2002,Timorense,6,79,3,19.70
1633,Ian Pires,13-03-1998,Portuguesa,6,79,3,12.50
1310,Anthony Pires,09-03-2002,Portuguesa,5,34,1,19.60
1980,Gabriel Pires,03-07-1999,Portuguesa,1,10,3,14.70
3210,Marcos Vinicius Pires,12-05-1991,Portuguesa,4,139,2,14.50
2393,Caroline Pires,14-05-2002,Mocambicana,5,34,1,12.50
3092,Clara Pires,24-03-1998,Portuguesa,4,139,2,19.20
1921,Otavio Pires,04-05-1994,Portuguesa,4,139,3,16.90
1238,Emanuella Pires,17-10-1998,Portuguesa,2,30,2,16.90
2276,Giovanna Pires,02-03-2004,Mocambicana,4,139,1,15.90
2515,Sabrina Pires,11-05-1990,Angolana,4,139,2,19.00
3141,Alexandre Pires,01-11-2002,Portuguesa,2,30,2,19.20
2241,Fernanda Pires,02-01-1991,Portuguesa,6,79,3,18.90
1487,Fernando Pires,20-07-1991,Portuguesa,3,125,1,17.30
1949,Rafaela Pires,20-11-1999,Portuguesa,2,30,3,15.00
2928,Luiz Gustavo Pires,21-08-1991,Portuguesa,4,139,3,15.40
1788,Kamilly Pires,11-11-1993,Guineense,5,34,2,14.30
2307,Vitor Gabriel Pires,25-02-2001,Portuguesa,4,139,3,11.20
1546,Noah Pires,27-04-1992,Portuguesa,6,79,1,13.60
1791,Joao Pedro Pires,27-06-1998,Portuguesa,1,10,3,19.50
1701,Bernardo Pires,19-08-2003,Portuguesa,3,125,2,19.60
1623,Pietro Pires,27-03-1995,Francesa,5,34,2,15.10
2192,Leticia Pires,24-03-2004,Portuguesa,1,10,1,15.90
1472,Miguel Pires,26-06-1999,Portuguesa,1,10,3,19.50
2567,Augusto Porto,11-12-1997,Portuguesa,2,30,3,19.40
2571,Joao Felipe Porto,09-09-2004,Portuguesa,6,79,3,16.90
2578,Livia Porto,23-12-2002,Portuguesa,1,10,3,18.00
2914,Leonardo Porto,24-05-2004,Portuguesa,3,125,1,11.40
1961,Ian Porto,05-01-1993,Angolana,1,10,3,18.90
2335,Joao Guilherme Porto,12-08-1996,Italiana,1,10,2,19.40
3057,Olivia Porto,07-09-2003,Angolana,5,34,3,17.20
2309,Luigi Porto,05-03-2002,Espanhola,3,125,1,15.60
1689,Nicolas Porto,08-11-2002,Portuguesa,2,30,1,17.40
1785,Gustavo Henrique Porto,24-12-2004,Portuguesa,4,139,1,16.70
2247,Evelyn Porto,20-02-2002,Portuguesa,2,30,1,11.40
1489,Davi Porto,30-03-2001,Brasileira,6,79,2,15.20
2322,Alexandre Porto,17-11-1991,Italiana,4,139,2,15.60
1329,Ana Julia Porto,27-01-2000,Portuguesa,3,125,2,15.60
2147,Gustavo Henrique Porto,25-12-1992,Espanhola,6,79,1,16.40
1844,Gustavo Porto,23-01-2001,Portuguesa,5,34,1,17.90
3167,Bruno Porto,14-06-2000,Portuguesa,1,10,2,14.30
1396,Danilo Porto,06-01-1997,Portuguesa,6,79,3,12.90
1775,Vinicius Porto,14-12-2001,Portuguesa,3,125,1,14.90
2951,Leticia Porto,26-04-2004,Italiana,2,30,1,18.90
2014,Carolina Porto,15-07-2000,Portuguesa,3,125,3,13.70
1660,Kamilly Porto,29-08-1995,Portuguesa,2,30,2,14.90
1924,Carlos Eduardo Porto,21-10-1992,Italiana,4,139,1,15.70
2302,Stella Porto,24-06-2002,Portuguesa,5,34,3,16.50
2417,Maysa Porto,20-02-1991,Portuguesa,1,10,3,17.20
1938,Luiz Otavio Porto,18-04-1992,Portuguesa,4,139,1,16.00
2480,Nicole Porto,03-02-1997,Brasileira,4,139,2,13.30
2862,Joao Porto,23-11-1991,Mocambicana,4,139,2,14.30
2489,Pedro Porto,01-08-1996,Brasileira,1,10,3,19.10
2060,Renan Porto,05-05-2001,Portuguesa,3,125,2,16.60
2764,Helena Porto,09-12-1994,Brasileira,3,125,3,13.80
2135,Maria Clara Porto,19-09-1990,Brasileira,4,139,2,11.60
2431,Murilo Porto,23-09-2001,Portuguesa,2,30,1,16.90
1898,Davi Lucca Porto,12-07-2004,Portuguesa,6,79,3,17.20
2650,Isaac Porto,30-03-1996,Brasileira,3,125,3,14.00
1651,Joana Porto,30-06-2000,Mocambicana,3,125,1,15.40
1648,Gustavo Porto,01-07-1996,Portuguesa,3,125,3,13.60
1926,Joao Miguel Porto,22-09-2002,Portuguesa,6,79,3,16.50
3088,Thales Ramos,02-03-1998,Brasileira,4,139,3,16.70
2160,Cecilia Ramos,05-02-1999,Portuguesa,3,125,2,12.80
2403,Heloisa Ramos,02-03-1992,Portuguesa,1,10,3,17.10
1867,Isabel Ramos,29-03-1995,Espanhola,6,79,1,11.70
1377,Erick Ramos,13-03-1998,Espanhola,6,79,1,14.80
3126,Bruno Ramos,21-09-1993,Portuguesa,6,79,3,13.60
2170,Laura Ramos,30-08-1993,Portuguesa,3,125,1,16.30
2877,Stephany Ramos,21-10-2000,Portuguesa,2,30,2,19.90
1826,Maria Eduarda Ramos,13-10-1998,Portuguesa,4,139,3,19.20
1900,Anthony Ramos,14-02-1993,Timorense,5,34,2,16.30
2306,Sabrina Ramos,10-06-1997,Portuguesa,5,34,3,11.30
1480,Isabella Ramos,28-04-1996,Portuguesa,1,10,1,17.50
1928,Larissa Ramos,11-10-1993,Portuguesa,6,79,1,16.30
2345,Maria Luiza Ramos,24-11-1993,Brasileira,6,79,1,13.50
1580,Natalia Ramos,02-11-1997,Angolana,6,79,1,18.70
2849,Ana Sophia Ramos,09-03-2000,Portuguesa,3,125,1,12.00
1438,Clarice Ramos,08-09-1994,Portuguesa,6,79,1,12.60
3130,Juliana Ramos,28-12-2000,Portuguesa,6,79,3,14.40
2087,Joao Lucas Ramos,12-01-1996,Mocambicana,4,139,1,19.00
3076,Joaquim Ramos,18-12-1997,Portuguesa,1,10,1,13.20
2895,Maite Ramos,14-09-1999,Italiana,6,79,1,19.90
2468,Marina Ramos,18-08-2001,Portuguesa,5,34,2,18.20
2451,Maria Sophia Ramos,04-02-1996,Portuguesa,4,139,3,14.00
2015,Carlos Eduardo Ramos,04-08-2003,Mocambicana,4,139,3,18.30
1752,Bianca Ramos,11-06-2003,Portuguesa,1,10,1,16.20
2022,Ana Sophia Ramos,02-12-1997,Mocambicana,3,125,1,17.00
1443,Joao Miguel Rezende,30-08-2002,Mocambicana,4,139,1,16.40
2148,Luigi Rezende,24-02-1992,Guineense,1,10,3,13.20
2084,Joao Gabriel Rezende,26-06-2000,Portuguesa,4,139,1,16.30
1509,Caue Rezende,08-05-1995,Portuguesa,2,30,2,19.40
1412,Gabriela Rezende,24-05-1993,Francesa,1,10,3,11.40
1803,Catarina Rezende,15-02-2004,Portuguesa,6,79,2,13.00
3038,Vitoria Rezende,11-08-2003,Brasileira,2,30,2,14.90
1403,Sophie Rezende,07-06-1990,Portuguesa,4,139,3,11.70
2471,Camila Rezende,21-07-1990,Portuguesa,2,30,1,14.40
2646,Pedro Miguel Rezende,28-06-1997,Portuguesa,2,30,3,11.60
2328,Emanuelly Rezende,26-08-1991,Portuguesa,6,79,3,16.40
2404,Maria Luiza Rezende,28-02-1999,Angolana,6,79,2,18.90
1699,Cecilia Rezende,23-12-1998,Portuguesa,1,10,1,18.40
2796,Eduarda Rezende,09-12-1999,Portuguesa,2,30,2,18.50
1303,Joana Rezende,06-01-1993,Portuguesa,1,10,1,19.80
2938,Renan Rezende,22-04-1997,Portuguesa,3,125,3,12.50
2655,Caue Rezende,12-04-2000,Portuguesa,1,10,1,19.50
1469,Joao Lucas Rezende,26-09-1992,Portuguesa,2,30,1,14.80
1270,Catarina Rezende,19-05-2003,Angolana,4,139,1,15.60
1533,Ana Sophia Rezende,06-09-1995,Portuguesa,5,34,3,14.40
1436,Juliana Rezende,29-12-1998,Portuguesa,5,34,2,18.80
3074,Ana Laura Rezende,27-12-1994,Portuguesa,3,125,3,15.20
2888,Yasmin Rezende,07-06-1990,Brasileira,5,34,1,13.20
1399,Pedro Miguel Rezende,27-09-1994,Portuguesa,3,125,2,14.90
1695,Erick Rezende,26-04-1992,Portuguesa,2,30,1,18.90
1323,Maria Fernanda Rezende,07-03-1993,Brasileira,2,30,1,15.00
1258,Leandro Ribeiro,23-05-1991,Portuguesa,3,125,1,14.70
1466,Levi Ribeiro,09-09-2002,Portuguesa,3,125,1,19.70
2602,Eloah Ribeiro,04-07-1997,Angolana,1,10,3,11.90
2233,Murilo Ribeiro,21-09-1991,Brasileira,3,125,1,18.40
1356,Giovanna Ribeiro,03-02-1998,Portuguesa,2,30,2,15.70
3091,Erick Ribeiro,12-02-2000,Portuguesa,3,125,3,16.20
2814,Laura Ribeiro,12-06-1996,Portuguesa,6,79,2,19.50
1824,Rodrigo Ribeiro,25-12-2001,Portuguesa,2,30,3,18.00
2444,Davi Ribeiro,05-10-1990,Portuguesa,6,79,3,11.20
1407,Diego Ribeiro,02-04-1999,Portuguesa,5,34,3,14.50
2934,Joao Lucas Ribeiro,27-09-2002,Italiana,4,139,3,14.90
2776,Caroline Ribeiro,09-06-1997,Angolana,3,125,3,12.60
1882,Diego Ribeiro,18-07-1998,Portuguesa,4,139,2,12.70
2137,Eduardo Ribeiro,29-11-1999,Timorense,3,125,1,14.70
2203,Kevin Ribeiro,11-03-1995,Portuguesa,6,79,1,14.50
2255,Gustavo Ribeiro,04-12-1990,Brasileira,1,10,3,18.80
2803,Joao Pedro Ribeiro,11-03-1998,Mocambicana,3,125,3,20.00
1902,Henrique Ribeiro,03-05-2001,Portuguesa,5,34,2,17.40
1483,Amanda Ribeiro,24-05-2001,Portuguesa,1,10,3,13.10
1582,Enzo Gabriel Ribeiro,16-01-2003,Angolana,3,125,2,17.10
3233,Luiza Ribeiro,13-06-1991,Portuguesa,4,139,1,15.70
3188,Ana Sophia Ribeiro,26-03-2003,Portuguesa,2,30,1,16.50
2831,Davi Ribeiro,11-12-1992,Portuguesa,5,34,3,19.80
2367,Davi Lucca Ribeiro,22-08-1996,Francesa,6,79,3,11.70
2833,Alicia Ribeiro,09-10-1998,Portuguesa,2,30,1,11.60
3177,Nicolas Ribeiro,20-09-2002,Portuguesa,6,79,1,11.50
1697,Marcos Vinicius da Rocha,29-12-1991,Portuguesa,6,79,1,15.10
3052,Caroline Rocha,13-04-2000,Portuguesa,1,10,3,13.00
1419,Ana Clara da Rocha,08-08-1995,Portuguesa,3,125,1,11.90
1534,Kaique da Rocha,03-12-1996,Portuguesa,2,30,3,16.40
2117,Leandro Rocha,10-09-1991,Mocambicana,2,30,1,11.10
1916,Maria Luiza Rocha,14-07-2001,Guineense,6,79,3,18.10
2575,Caue Rocha,03-05-2003,Italiana,1,10,1,17.80
2025,Olivia Rocha,13-07-1990,Espanhola,6,79,3,13.50
2402,Caue da Rocha,23-09-1993,Angolana,4,139,3,11.60
2558,Bianca da Rocha,16-08-1994,Portuguesa,5,34,1,19.60
2582,Thomas da Rocha,19-04-2004,Espanhola,1,10,2,12.80
2260,Ana da Rocha,13-07-1994,Mocambicana,1,10,1,12.30
1481,Maria Luiza Rocha,24-09-2001,Portuguesa,2,30,3,15.30
1541,Bryan Rocha,04-02-1991,Mocambicana,5,34,1,17.40
2699,Alana Rocha,29-12-2001,Angolana,5,34,3,17.10
1708,Marcelo Rocha,06-10-1998,Portuguesa,6,79,2,18.80
2787,Alexandre da Rocha,09-01-1999,Portuguesa,1,10,3,16.20
1255,Melissa da Rocha,20-02-2004,Portuguesa,1,10,3,16.50
2719,Bernardo da Rocha,18-05-1999,Portuguesa,4,139,2,13.50
2931,Kaique Rocha,02-06-1999,Brasileira,5,34,1,17.50
1964,Rebeca Rocha,18-09-1999,Portuguesa,4,139,3,11.20
1385,Enzo Gabriel da Rocha,07-02-1992,Portuguesa,4,139,3,13.90
1613,Fernando Rocha,06-08-1990,Portuguesa,4,139,3,17.20
2593,Pietro Rocha,09-05-2002,Brasileira,5,34,2,11.70
2469,Rafaela Rocha,14-07-1996,Brasileira,1,10,2,11.60
3060,Daniela Rocha,08-11-1992,Portuguesa,6,79,2,15.50
2038,Catarina da Rocha,04-07-1994,Brasileira,4,139,1,12.70
2458,Luiz Miguel Rocha,07-02-1995,Mocambicana,4,139,3,14.40
1564,Isaac da Rocha,02-08-2002,Brasileira,5,34,1,15.80
1712,Leticia Rocha,18-07-1996,Guineense,4,139,1,18.90
2521,Mirella da Rocha,02-01-2000,Angolana,4,139,3,14.70
2517,Alana Rocha,12-12-1996,Guineense,5,34,1,18.70
1429,Davi Lucca Rocha,11-05-1998,Portuguesa,2,30,1,14.90
1717,Matheus da Rocha,24-04-1998,Portuguesa,3,125,1,13.70
1387,Amanda da Rocha,26-04-1998,Mocambicana,2,30,2,16.00
1363,Rodrigo da Rocha,02-02-1994,Portuguesa,1,10,1,14.10
2677,Joao Gabriel da Rocha,20-05-1997,Mocambicana,3,125,2,11.10
2075,Vinicius Rocha,13-02-1992,Portuguesa,3,125,1,15.90
3196,Davi Luiz da Rocha,17-01-2002,Portuguesa,6,79,2,18.20
3044,Emanuel Rocha,16-11-2001,Portuguesa,6,79,3,14.70
2067,Marcos Vinicius Rocha,09-01-1999,Portuguesa,1,10,1,14.20
2495,Maria Alice da Rocha,28-01-2004,Mocambicana,3,125,3,11.80
3049,Isadora Rocha,10-04-1991,Timorense,4,139,1,17.30
1504,Danilo da Rocha,13-01-1990,Portuguesa,6,79,2,11.10
2829,Beatriz Rocha,04-05-1999,Portuguesa,3,125,3,19.30
2492,Valentina da Rocha,14-08-2004,Portuguesa,2,30,1,16.20
1501,Luiz Felipe Rocha,11-05-1993,Brasileira,6,79,1,16.50
1732,Gustavo Henrique Rocha,20-03-1996,Portuguesa,6,79,1,17.70
2001,Isadora Rocha,02-02-1993,Portuguesa,3,125,2,14.40
3079,Leandro da Rocha,25-07-1996,Brasileira,5,34,1,12.60
2291,Davi Lucca Rocha,11-08-2000,Portuguesa,4,139,3,19.50
2000,Leonardo da Rocha,16-09-2004,Portuguesa,3,125,2,15.30
1437,Calebe da Rocha,07-06-1991,Francesa,4,139,2,17.70
2485,Yasmin Rocha,15-08-1996,Portuguesa,6,79,3,15.20
1997,Maria Vitoria da Rocha,20-07-2000,Brasileira,1,10,1,14.20
1272,Alexandre Rocha,08-12-1992,Portuguesa,4,139,3,14.10
2670,Camila Rocha,23-12-1991,Portuguesa,3,125,2,15.20
1872,Camila Rodrigues,30-02-1992,Portuguesa,6,79,3,11.10
1654,Vitor Gabriel Rodrigues,09-10-1990,Espanhola,5,34,3,13.70
2782,Agatha Rodrigues,28-11-1993,Portuguesa,4,139,2,13.60
2940,Andre Rodrigues,19-04-2000,Guineense,5,34,3,17.70
2121,Francisco Rodrigues,06-01-1996,Brasileira,6,79,1,11.40
1917,Melissa Rodrigues,19-10-2004,Portuguesa,1,10,2,18.20
2710,Caroline Rodrigues,29-06-2004,Portuguesa,2,30,1,18.30
3030,Mariana Rodrigues,09-09-1998,Portuguesa,6,79,1,11.10
2023,Eduardo Rodrigues,30-09-1998,Portuguesa,3,125,3,18.60
2159,Cecilia Rodrigues,18-06-2004,Portuguesa,1,10,3,13.50
2098,Juliana Rodrigues,13-11-2003,Portuguesa,2,30,2,19.70
2817,Luiz Felipe Rodrigues,06-10-1990,Guineense,2,30,2,15.90
1351,Stella Rodrigues,05-09-1993,Brasileira,5,34,3,17.70
1713,Davi Lucca Rodrigues,12-11-2001,Portuguesa,5,34,1,19.70
2174,Rafaela Rodrigues,30-06-2000,Portuguesa,6,79,3,18.80
2916,Theo Rodrigues,21-09-1991,Timorense,2,30,2,18.20
2314,Murilo Rodrigues,05-08-1997,Portuguesa,3,125,3,19.60
2674,Ana Carolina Rodrigues,08-04-2001,Brasileira,1,10,1,12.10
2376,Joao Felipe Rodrigues,27-02-1996,Francesa,3,125,3,19.50
3195,Raquel Rodrigues,25-11-2004,Portuguesa,1,10,2,11.90
3186,Vinicius Rodrigues,16-04-1997,Portuguesa,6,79,3,14.50
1946,Luiz Gustavo Rodrigues,28-09-1999,Brasileira,5,34,1,19.50
3159,Maria Clara Rodrigues,23-01-1996,Brasileira,5,34,1,13.60
3181,Thales Rodrigues,18-05-2002,Portuguesa,2,30,3,11.30
1892,Caua Rodrigues,29-07-1999,Portuguesa,3,125,2,19.00
1942,Miguel Rodrigues,25-02-2003,Portuguesa,5,34,1,14.40
2445,Melissa Rodrigues,24-12-1991,Portuguesa,2,30,2,12.00
2446,Joao Pedro Rodrigues,23-02-1990,Angolana,5,34,3,18.40
1459,Yasmin Rodrigues,17-03-2003,Portuguesa,4,139,2,11.10
1296,Marcela Rodrigues,05-11-1995,Portuguesa,3,125,3,15.40
2870,Eloah Rodrigues,07-04-2000,Portuguesa,1,10,3,17.10
1777,Joao Gabriel da Rosa,03-01-2000,Portuguesa,4,139,3,14.60
1778,Isabella da Rosa,11-03-1999,Portuguesa,1,10,2,18.10
2389,Lucas Gabriel da Rosa,08-02-1994,Portuguesa,6,79,3,19.00
2770,Lucca da Rosa,01-03-2002,Francesa,4,139,2,11.10
2391,Maite da Rosa,07-11-2002,Brasileira,6,79,1,19.80
1516,Marcela da Rosa,21-01-1995,Portuguesa,1,10,3,15.50
1240,Nicolas da Rosa,16-03-1995,Espanhola,6,79,3,14.20
3035,Melissa da Rosa,05-09-1998,Brasileira,5,34,3,12.20
1553,Fernanda da Rosa,30-04-1993,Portuguesa,4,139,2,19.80
2207,Esther da Rosa,25-07-1994,Portuguesa,4,139,3,14.20
1415,Pietra da Rosa,30-03-1998,Portuguesa,2,30,1,15.80
2537,Alexandre da Rosa,01-03-1999,Portuguesa,1,10,1,19.50
1390,Barbara da Rosa,27-04-1993,Portuguesa,5,34,1,19.90
2577,Pedro Henrique da Rosa,27-04-2003,Portuguesa,5,34,1,19.60
2196,Samuel da Rosa,12-05-1998,Portuguesa,2,30,3,17.60
1723,Lucas da Rosa,26-12-1995,Portuguesa,2,30,1,11.10
3154,Noah da Rosa,12-10-1992,Mocambicana,1,10,2,11.60
1977,Joao Guilherme da Rosa,02-01-1994,Guineense,4,139,3,11.20
1618,Pietra da Rosa,25-09-1997,Portuguesa,2,30,1,20.00
2463,Andre da Rosa,17-08-2003,Portuguesa,3,125,3,17.20
2111,Stella da Rosa,15-06-1994,Portuguesa,4,139,3,20.00
1792,Benjamin da Rosa,30-01-1991,Portuguesa,2,30,1,11.90
1505,Marina da Rosa,27-05-2003,Portuguesa,1,10,2,11.20
1806,Catarina da Rosa,10-10-2002,Portuguesa,3,125,2,15.20
1976,Milena Sales,09-08-2003,Portuguesa,6,79,3,18.60
2759,Theo Sales,25-02-1990,Brasileira,1,10,1,18.20
2419,Ana Julia Sales,05-04-2002,Portuguesa,2,30,3,18.00
2263,Maria Julia Sales,01-09-1998,Brasileira,1,10,3,11.70
1366,Maria Sophia Sales,25-06-1997,Portuguesa,6,79,2,13.00
1622,Pedro Henrique Sales,19-03-2001,Espanhola,3,125,3,17.90
2853,Miguel Sales,06-02-2000,Portuguesa,2,30,1,18.90
2533,Caua Sales,14-11-1995,Portuguesa,6,79,2,12.30
1544,Clara Sales,15-03-1997,Brasileira,4,139,3,13.60
1970,Maria Vitoria Sales,03-07-1995,Portuguesa,5,34,2,18.10
2713,Rafaela Sales,12-05-1992,Portuguesa,5,34,1,14.70
1556,Caue Sales,23-01-1990,Mocambicana,6,79,1,13.30
3064,Helena Sales,17-05-1994,Portuguesa,1,10,3,19.80
2269,Juliana Sales,04-02-1992,Brasileira,6,79,2,13.10
1940,Bruna Sales,26-03-2001,Portuguesa,5,34,3,13.70
2941,Ana Luiza Sales,14-09-1993,Portuguesa,2,30,2,12.10
1677,Lavinia Sales,24-12-1992,Portuguesa,4,139,1,19.10
2733,Joao Guilherme Sales,01-11-2002,Guineense,6,79,3,19.50
1629,Antonio Sales,03-02-2000,Guineense,4,139,3,18.90
2346,Livia Sales,08-10-1991,Portuguesa,6,79,3,17.50
2133,Davi Sales,24-01-2001,Brasileira,5,34,3,13.90
2616,Davi Sales,27-01-1999,Portuguesa,1,10,3,14.30
2886,Helena Sales,09-12-2002,Portuguesa,1,10,2,13.70
1237,Alana Sales,18-04-1992,Portuguesa,2,30,2,13.10
2039,Ana Vitoria Sales,17-10-1997,Portuguesa,2,30,2,18.00
3150,Marcos Vinicius Sales,13-01-2003,Guineense,2,30,3,18.90
1749,Guilherme Sales,26-12-2000,Portuguesa,1,10,2,14.20
2394,Ryan Santos,04-03-1990,Portuguesa,6,79,1,11.40
1972,Daniela Santos,21-01-2000,Guineense,1,10,2,11.60
1896,Luiza Santos,13-10-2002,Portuguesa,4,139,1,14.60
1890,Luiz Felipe Santos,11-08-1996,Portuguesa,6,79,1,18.80
1889,Murilo Santos,15-12-2001,Portuguesa,2,30,3,12.90
2382,Luiza Santos,06-09-1991,Portuguesa,4,139,3,18.10
1879,Enrico Santos,18-11-1997,Portuguesa,4,139,3,13.50
2318,Eloah Santos,06-12-1998,Portuguesa,5,34,3,19.40
2467,Amanda Santos,03-05-1994,Portuguesa,5,34,2,16.70
2973,Vitor Hugo Santos,03-06-1992,Portuguesa,4,139,2,11.90
1499,Juan Santos,16-03-1999,Portuguesa,1,10,2,16.40
2591,Maria Sophia Santos,10-02-1996,Portuguesa,1,10,2,17.90
2889,Alexandre Santos,25-02-1992,Portuguesa,6,79,2,17.60
1781,Amanda Santos,01-09-1998,Guineense,6,79,3,16.70
3165,Heloisa Santos,25-05-1990,Francesa,4,139,1,18.80
2878,Vinicius Santos,07-04-2001,Portuguesa,5,34,2,13.80
2867,Nathan Santos,08-09-1994,Portuguesa,1,10,3,11.10
1767,Mariana Santos,22-07-1996,Timorense,4,139,3,19.70
2369,Isabel Santos,21-01-1993,Portuguesa,2,30,2,18.90
1758,Emanuella Santos,25-05-2004,Portuguesa,1,10,1,16.10
1579,Maria Eduarda Santos,11-11-1999,Portuguesa,3,125,1,13.00
2665,Ana Santos,14-03-1991,Portuguesa,6,79,3,13.80
2824,Ana Vitoria Santos,04-06-2000,Portuguesa,4,139,3,11.40
2694,Pedro Henrique Santos,18-05-1993,Italiana,3,125,3,20.00
1614,Paulo Santos,10-02-1998,Brasileira,4,139,2,17.20
2157,Raquel Santos,19-11-1994,Brasileira,1,10,1,17.80
2351,Joana Santos,09-01-2001,Portuguesa,4,139,1,12.80
1249,Ana Julia Santos,13-06-1999,Portuguesa,1,10,1,12.60
2756,Elisa Santos,05-03-1992,Guineense,1,10,3,15.00
2562,Ana Laura Santos,28-03-1990,Portuguesa,3,125,2,16.10
3143,Paulo Silva,09-05-1995,Brasileira,5,34,2,16.30
1236,Ana Beatriz Silva,16-09-1996,Portuguesa,2,30,3,11.70
2365,Ana Vitoria Silva,20-04-1991,Portuguesa,3,125,3,17.20
1782,Esther Silva,04-05-2001,Portuguesa,6,79,1,15.30
1379,Lucas Gabriel Silva,26-09-1995,Portuguesa,6,79,3,12.20
1854,Fernando Silva,09-03-1992,Portuguesa,1,10,1,18.70
1378,Vitor Hugo Silva,27-12-2003,Portuguesa,4,139,3,18.30
2594,Lavinia Silva,28-01-1992,Portuguesa,1,10,2,14.50
1680,Isis Silva,08-10-1993,Portuguesa,1,10,2,17.80
3176,Caua Silva,25-04-1997,Portuguesa,1,10,1,11.50
1769,Enzo Gabriel Silva,23-12-1998,Portuguesa,5,34,2,19.60
3051,Barbara Silva,13-07-1996,Portuguesa,6,79,3,12.30
3043,Camila Silva,12-12-2001,Brasileira,2,30,2,18.00
2661,Yuri Silva,11-11-1998,Italiana,2,30,3,15.50
3224,Andre Silva,30-12-1991,Mocambicana,2,30,1,13.90
3036,Ana Luiza Silva,26-02-2003,Portuguesa,3,125,1,18.80
1479,Maria Fernanda Silva,23-07-2000,Portuguesa,4,139,2,16.20
2682,Davi Lucca Silva,07-04-1990,Portuguesa,6,79,1,16.60
1688,Francisco Silva,06-10-2001,Portuguesa,3,125,3,13.90
1245,Elisa Silva,23-03-2004,Portuguesa,5,34,3,15.50
2714,Daniela Silva,26-03-2004,Espanhola,1,10,3,14.50
3017,Isabelly Silva,20-03-1991,Portuguesa,4,139,2,15.40
1603,Diogo Silva,11-12-2000,Espanhola,5,34,2,11.10
1710,Rodrigo Silva,27-06-2003,Portuguesa,5,34,2,15.40
2695,Luiz Felipe Silva,05-08-2000,Portuguesa,3,125,3,16.00
1981,Leandro Silva,13-12-2004,Portuguesa,5,34,1,15.40
1549,Raquel Silva,21-06-2000,Guineense,5,34,2,20.00
1886,Larissa Silva,07-09-1993,Portuguesa,1,10,2,18.50
2810,Maria Silveira,04-06-1999,Portuguesa,1,10,3,17.60
2324,Lucas Silveira,19-12-1993,Brasileira,2,30,2,17.80
2102,Amanda Silveira,01-02-2002,Portuguesa,1,10,1,14.20
1612,Lavinia Silveira,15-01-1992,Portuguesa,2,30,3,13.20
3215,Gabriela Silveira,09-12-1998,Francesa,5,34,2,18.50
2987,Calebe Silveira,05-02-1996,Portuguesa,4,139,2,14.40
3029,Maria Clara Silveira,17-11-1994,Portuguesa,2,30,1,12.60
2186,Alicia Silveira,07-07-1991,Portuguesa,2,30,3,13.10
2311,Davi Luiz Silveira,30-03-2001,Timorense,3,125,3,15.60
1913,Joana Silveira,04-04-2004,Brasileira,5,34,1,17.30
2074,Emanuella Silveira,12-11-2001,Portuguesa,4,139,1,19.60
1597,Ana Julia Silveira,06-11-2002,Mocambicana,2,30,2,17.30
3039,Emanuel Silveira,26-09-1991,Portuguesa,1,10,2,16.70
1577,Isadora Silveira,30-08-1996,Portuguesa,1,10,1,12.50
1993,Rafael Silveira,11-06-1996,Portuguesa,5,34,2,18.60
1682,Livia Silveira,25-06-1991,Portuguesa,4,139,1,16.80
3059,Pedro Silveira,01-01-1994,Portuguesa,5,34,3,17.00
1300,Luna Silveira,10-05-1994,Portuguesa,1,10,1,11.40
2228,Ana Beatriz Silveira,11-03-2001,Portuguesa,5,34,3,18.60
1943,Rebeca Silveira,24-12-1990,Portuguesa,5,34,1,12.10
1630,Levi Silveira,24-04-2004,Portuguesa,4,139,1,16.70
1635,Bruna Silveira,05-07-1992,Portuguesa,2,30,2,19.00
2244,Melissa Silveira,17-08-1995,Portuguesa,5,34,1,18.30
1640,Bianca Silveira,21-06-2002,Guineense,1,10,1,16.20
2999,Kevin Silveira,23-01-1993,Portuguesa,6,79,2,18.20
2912,Fernando Silveira,28-09-1997,Portuguesa,1,10,3,14.30
2258,Anthony Silveira,12-07-1997,Portuguesa,5,34,1,14.20
2919,Carlos Eduardo Silveira,30-03-2002,Brasileira,6,79,3,11.90
1846,Benjamin Silveira,09-11-1992,Portuguesa,3,125,2,14.20
2685,Joao Lucas Silveira,15-12-2001,Francesa,3,125,2,11.00
2018,Calebe Silveira,30-12-1995,Francesa,2,30,3,15.90
2017,Larissa Silveira,24-05-2001,Portuguesa,2,30,3,16.60
2880,Brenda Souza,15-04-1994,Italiana,6,79,2,11.50
3063,Anthony Souza,18-08-1991,Portuguesa,2,30,3,15.10
1877,Thales Souza,26-11-1999,Portuguesa,1,10,2,17.20
